11.663832200,山
11.865306122,林
12.163265306,里
12.497959184,有
12.792834467,个
12.953832200,小
13.122176871,女
13.453061224,孩
14.082834467,她
14.243832200,天
14.518276644,真
14.796916100,又
15.090068027,可
15.403537415,爱
16.518095238,有
16.682086168,着
16.847528345,一
17.146848073,双
17.308843537,好
17.632653061,奇
17.946938776,的
18.275827664,眼
18.624489796,睛
19.243832200,和
19.404829932,大
19.727845805,大
19.888843537,的
20.211836735,笑
20.533832200,容
21.985827664,她
22.146848073,眼
22.469841270,中
22.792834467,散
23.114829932,发
23.275827664,的
23.436734694,凝
23.759841270,视
24.386757370,有
24.565260771,无
24.800362812,限
25.050839002,的
25.372834467,向
25.695827664,往
26.824829932,对
26.985827664,所
27.146848073,有
27.469841270,的
27.630839002,事
27.953832200,物
28.275827664,都
28.598843537,抱
28.921836735,着
29.727845805,期
30.050839002,待
30.211836735,的
30.533832200,幻
30.856848073,想
31.985827664,带
32.146848073,着
32.308843537,珍
32.792834467,贵
33.275827664,的
34.243832200,小
34.566825397,梦
35.211836735,想
37.146848073,充
37.308843537,满
37.469841270,希
37.953832200,望
38.437845805,的
39.404829932,小
39.727845805,梦
40.372834467,想
42.630839002,女
42.812244898,孩
43.136870748,每
43.485714286,一
43.759841270,个
43.921836735,小
44.074376417,心
44.453061224,思
45.050839002,没
45.211836735,有
45.372834467,人
45.695827664,能
46.017845805,想
46.340839002,像
47.469841270,只
47.630839002,知
47.792834467,道
48.114829932,她
48.275827664,爱
48.598843537,上
48.921836735,玩
49.243832200,guitar
49.566848073,guitar
50.211836735,总
50.372834467,是
50.695827664,弹
50.856848073,弹
51.179841270,唱
51.501836735,唱
52.953832200,她
53.114829932,来
53.437845805,去
53.759841270,总
54.082834467,像
54.243832200,一
54.404829932,阵
54.727845805,风
55.372834467,带
55.533832200,着
55.695827664,温
56.017845805,暖
56.340839002,阳
56.662834467,光
57.792834467,用
57.953832200,她
58.114829932,特
58.437845805,有
58.598843537,开
58.921836735,心
59.243832200,的
59.566848073,微
59.888843537,笑
60.533832200,让
60.695827664,人
61.017845805,不
61.179841270,停
61.501836735,追
61.824829932,寻
62.953832200,带
63.114829932,着
63.275827664,珍
63.759841270,贵
64.243832200,的
65.211836735,小
65.533832200,梦
66.179841270,想
68.114829932,充
68.275827664,满
68.437845805,希
68.921836735,望
69.404829932,的
70.372834467,小
70.695827664,梦
71.340839002,想
73.275827664,给
73.437845805,人
73.598843537,快
74.082834467,乐
74.566848073,的
75.533832200,小
75.856848073,梦
76.179841270,想
76.824829932,Woo
77.469841270,Woo
77.792834467,Woo
78.437845805,无
78.598843537,尽
78.759841270,未
79.243832200,来
79.727845805,的
80.695827664,小
81.017845805,梦
81.340839002,想
82.007074830,New Point
82.630839002,Woo
82.953832200,Woo
83.284172336,New Point
83.921836735,小
84.082834467,女
84.404829932,孩
84.888843537,这
85.050839002,世
85.372834467,界
85.856848073,很
86.179841270,大
86.824829932,等
86.985827664,待
87.308843537,你
87.791836735,用
88.114829932,心
88.437845805,去
88.759841270,寻
89.404829932,找
90.050839002,探
90.695827664,索
91.340839002,知
91.985827664,道
92.630839002,你
92.953832200,的
93.275827664,天
93.598843537,堂
94.243832200,小
94.404829932,女
94.727845805,孩
95.211836735,这
95.372834467,世
95.695827664,界
96.179841270,虽
96.501836735,大
97.146848073,但
97.308843537,最
97.630839002,后
98.114829932,你
98.437845805,会
98.759841270,发
99.082834467,现
99.727845805,那
100.372834467,真
101.017845805,实
101.662834467,其
102.308843537,实
102.953832200,全
103.275827664,都
103.598843537,在
103.921836735,心
104.571428571,New Point
