16.359319728,别
17.311337868,问
17.787324263,人
18.081632653,生
18.978321995,有
19.216326531,那
19.692335601,几
19.967346939,种
23.978321995,别
24.930317460,问
25.406326531,爱
25.652244898,New Point
26.597324263,会
26.835328798,有
27.311337868,几
27.549319728,个
30.645328798,环
30.883333333,肥
31.121337868,燕
31.359319728,瘦
32.549319728,秀
32.787324263,外
33.025328798,慧
33.264331066,中
34.216326531,谁
34.454331066,适
34.930317460,谁
35.168321995,合
38.264331066,功
38.502335601,成
38.740317460,名
38.978321995,就
40.168321995,风
40.406326531,清
40.645328798,云
40.883333333,游
41.835328798,又
42.073333333,如
43.025328798,何
44.930317460,何
46.835328798,大
47.073333333,雨
47.311337868,淅
47.549319728,沥
47.787324263,沥
48.264331066,淋
48.502335601,得
48.740317460,我
48.978321995,心
49.216326531,轻
49.692335601,松
50.645328798,喝
51.121337868,杯
51.597324263,酒
52.549319728,唱
53.025328798,首
53.502335601,歌
54.454331066,狂
54.692335601,风
54.930317460,呼
55.168321995,噜
55.406326531,噜
55.883333333,吹
56.121337868,走
56.359319728,烦
56.597324263,恼
56.835328798,忧
57.311337868,愁
58.264331066,一
58.740317460,辈
59.216326531,子
60.168321995,一
61.121337868,场
62.073333333,梦
77.311337868,别
78.264331066,问
78.740317460,人
78.978321995,生
79.930317460,有
80.168321995,那
80.644331066,几
80.883333333,种
84.930317460,别
85.883333333,问
86.359319728,爱
86.597324263,人
87.549319728,会
87.787324263,有
88.264331066,几
88.502335601,个
91.597324263,环
91.835328798,肥
92.073333333,燕
92.311337868,瘦
93.502335601,秀
93.740317460,外
93.978321995,慧
94.216326531,中
95.168321995,谁
95.406326531,适
95.883333333,谁
96.121337868,合
99.216326531,功
99.454331066,成
99.692335601,名
99.930317460,就
101.121337868,风
101.359319728,清
101.597324263,云
101.835328798,游
102.787324263,又
103.025328798,如
103.978321995,何
105.883333333,何
107.787324263,大
108.025328798,雨
108.264331066,淅
108.502335601,沥
108.740317460,沥
109.216326531,淋
109.454331066,得
109.692335601,我
109.930317460,心
110.168321995,轻
110.644331066,松
111.597324263,喝
112.073333333,杯
112.549319728,酒
113.502335601,唱
113.978321995,首
114.454331066,歌
115.406326531,狂
115.644331066,风
115.883333333,呼
116.121337868,噜
116.359319728,噜
116.835328798,吹
117.073333333,走
117.311337868,烦
117.549319728,恼
117.787324263,忧
118.264331066,愁
119.216326531,一
119.692335601,辈
120.168321995,子
121.121337868,一
122.073333333,场
123.025328798,梦
