24.175941043,那
24.481950113,夜
25.093945578,真
25.399931973,的
25.705941043,好
26.011950113,浪
26.623945578,漫
28.766938776,我
29.378934240,带
29.684943311,你
29.990929705,去
30.296938776,看
30.602947846,月
31.214943311,半
31.826938776,弯
33.663945578,有
33.969931973,点
34.275941043,害
35.193945578,羞
36.111950113,却
36.417936508,很
36.723945578,幸
37.641950113,福
39.172947846,这
39.478934240,种
39.784943311,感
40.090929705,觉
40.396938776,我
40.702947846,很
41.008934240,喜
41.314943311,欢
43.457936508,让
43.763945578,我
44.069931973,温
44.375941043,柔
44.681950113,靠
44.987936508,近
45.293945578,你
45.599931973,身
46.211950113,边
48.353945578,你
48.660929705,也
48.966938776,轻
49.272947846,轻
49.578934240,陷
49.884943311,入
50.190929705,我
50.802947846,臂
51.414943311,弯
53.250929705,感
53.556938776,觉
53.863945578,爱
54.781950113,情
55.699931973,悄
56.005941043,悄
56.311950113,来
57.229931973,临
58.760929705,纷
59.066938776,纷
59.372947846,扰
59.678934240,扰
59.984943311,与
60.290929705,我
60.596938776,无
60.902947846,关
64.881950113,夜
65.187936508,色
65.493945578,中
65.799931973,两
66.411950113,人
67.023945578,用
67.635941043,渴
68.247936508,望
69.778934240,眼
70.084943311,神
70.390929705,交
70.696938776,换
74.675941043,原
74.981950113,来
75.287936508,恋
75.593945578,爱
76.205941043,现
76.817936508,场
77.429931973,感
78.041950113,觉
79.572947846,不
79.878934240,像
80.490929705,想
81.102947846,的
81.714943311,那
82.326938776,样
82.632947846,主
82.938934240,观
86.917936508,月
87.529931973,半
88.141950113,弯
89.366938776,好
89.672947846,浪
90.284943311,漫
91.508934240,月
91.814943311,光
92.426938776,下
92.732947846,的
93.344943311,你
93.650929705,显
93.956938776,得
94.262947846,特
94.569931973,别
94.875941043,的
95.181950113,好
95.793945578,看
96.711950113,月
97.323945578,半
97.935941043,弯
99.159931973,我
99.466938776,喜
100.078934240,欢
101.608934240,有
102.220929705,情
102.526938776,有
103.138934240,意
103.750929705,有
104.975941043,你
106.505941043,还
107.117936508,有
107.729931973,甜
