11.268117914,错
11.887120181,错
12.505124717,留
12.815124717,下
13.124126984,我
13.433129252,的
13.743129252,堕
14.361133787,落
14.980113379,才
15.289115646,会
15.598117914,时
15.908117914,空
16.217120181,交
16.835124717,错
17.454126984,你
17.763129252,的
18.073129252,荒
18.382131519,漠
18.691133787,只
19.000113379,剩
19.310113379,下
19.619115646,枯
20.237120181,朵
21.165124717,流
21.475124717,年
21.784126984,里
22.093129252,的
22.402131519,味
22.712131519,道
23.330113379,袭
23.640113379,来
23.949115646,刺
24.258117914,鼻
24.567120181,的
24.877120181,承
25.186122449,诺
25.804126984,久
26.114126984,违
26.423129252,你
26.732131519,的
27.042131519,幽
27.351133787,默
27.660113379,记
28.279115646,得
28.588117914,没
28.897120181,有
29.207120181,这
29.516122449,首
30.134126984,歌
31.062131519,我
31.681133787,知
31.990113379,道
32.609115646,暖
32.918117914,风
33.227120181,里
33.536122449,的
34.155124717,期
34.464126984,待
35.701133787,是
36.011133787,藏
36.629115646,起
36.938117914,来
37.557120181,目
37.866122449,送
38.176122449,着
38.485124717,你
39.103129252,离
39.413129252,开
40.031111111,开
40.959115646,融
41.578117914,的
41.887120181,雪
42.506122449,加
42.815124717,快
43.124126984,了
43.433129252,春
43.743129252,暖
44.052131519,花
44.361133787,开
45.289115646,开
45.908117914,看
46.526122449,窗
46.835124717,外
47.454126984,丢
47.763129252,了
48.073129252,愉
48.382131519,快
48.691133787,的
49.000113379,小
49.310113379,孩
50.856122449,黑
51.475124717,与
51.784126984,白
52.402131519,也
52.712131519,是
53.021133787,一
53.330113379,种
53.949115646,色
54.258117914,彩
55.804126984,笑
56.423129252,与
56.732131519,怪
57.351133787,跟
57.660113379,着
57.969115646,人
58.279115646,群
58.588117914,在
58.897120181,耍
59.207120181,赖
60.753129252,同
61.062131519,仇
61.371133787,敌
61.681133787,忾
63.227120181,却
63.536122449,要
63.846122449,分
64.155124717,开
65.701133787,支
66.011133787,离
66.320113379,破
66.629115646,碎
66.939115646,的
67.248117914,爱
67.557120181,只
67.866122449,剩
68.176122449,下
68.794126984,瓶
69.103129252,盖
70.650113379,错
71.268117914,错
71.887120181,留
72.196122449,下
72.506122449,我
72.815124717,的
73.124126984,堕
73.743129252,落
74.361133787,才
74.670113379,会
74.980113379,时
75.289115646,空
75.598117914,交
76.217120181,错
76.835124717,你
77.145124717,的
77.454126984,荒
77.763129252,漠
78.073129252,只
78.382131519,剩
78.691111111,下
79.000113379,枯
79.619115646,朵
80.547120181,流
80.856122449,年
81.165124717,里
81.475124717,的
81.784126984,味
82.093129252,道
82.712131519,袭
83.021133787,来
83.330113379,刺
83.640113379,鼻
83.949115646,的
84.258117914,承
84.567120181,诺
85.186122449,久
85.495124717,违
85.804126984,你
86.114126984,的
86.423129252,幽
86.732131519,默
87.042131519,记
87.660113379,得
87.969115646,没
88.279115646,有
88.588117914,这
88.897120181,首
89.516122449,歌
90.444126984,活
91.062131519,活
91.681133787,活
91.990113379,在
92.299115646,你
92.609115646,的
92.918117914,漩
93.536122449,涡
94.155124717,卷
94.464126984,入
94.774126984,情
95.083129252,感
95.392131519,纠
96.011133787,葛
96.629115646,你
96.939115646,的
97.248117914,沙
97.557120181,漠
97.866122449,不
98.176122449,也
98.485124717,赤
98.794126984,裸
99.413129252,裸
100.333424036,留
100.642403628,守
100.951405896,这
101.260408163,般
101.570408163,折
101.879410431,磨
102.498412698,倒
102.807414966,不
103.116417234,如
103.425419501,一
103.735419501,错
104.044421769,再
104.361133787,错
104.980113379,别
105.289115646,问
105.598117914,我
105.908117914,难
106.217120181,不
106.526122449,难
106.835124717,过
107.145124717,请
107.454126984,你
107.763129252,忘
108.073129252,了
108.382131519,这
108.691133787,首
109.310113379,歌
