1.755963719,我
2.078956916,多
2.401950113,想
2.723945578,回
3.046961451,到
3.368956916,家
3.691950113,乡
4.336961451,再
4.659954649,回
4.981950113,到
5.304943311,她
5.626961451,的
5.949954649,身
6.272947846,旁
6.917959184,看
7.239954649,她
7.562947846,的
7.884943311,温
8.207959184,柔
8.530952381,善
8.852947846,良
9.497959184,来
9.820952381,抚
10.143945578,慰
10.465963719,我
10.788956916,的
11.110952381,心
11.433945578,伤
12.078956916,就
12.401950113,让
12.723945578,我
13.046961451,回
13.368956916,到
13.691950113,家
14.014943311,乡
14.659954649,再
14.981950113,回
15.304943311,到
15.626961451,她
15.949954649,的
16.272947846,身
16.594943311,旁
17.239954649,让
17.562947846,她
17.884943311,的
18.207959184,温
18.530952381,柔
18.852947846,善
19.175963719,良
19.820952381,来
20.143945578,抚
20.465963719,慰
20.788956916,我
21.110952381,的
21.433945578,心
21.755963719,伤
25.949954649,那
26.272947846,年
26.433945578,你
26.594943311,踏
26.917959184,上
27.562947846,暮
27.884943311,色
28.207959184,他
28.530952381,乡
31.110952381,你
31.433945578,以
31.594943311,为
31.755963719,那
32.078956916,里
32.723945578,有
33.046961451,你
33.368956916,的
33.691950113,理
34.013945578,想
36.272947846,你
36.594943311,看
36.755963719,看
36.917959184,周
37.239954649,围
37.884943311,陌
38.207959184,生
38.530952381,目
38.852947846,光
41.433945578,清
41.755963719,晨
41.917959184,醒
42.078956916,来
42.401950113,却
43.046961451,没
43.368956916,人
43.691950113,在
44.013945578,身
44.336961451,旁
46.917959184,人
47.239954649,静
47.562947846,的
47.884943311,雨
48.530952381,夜
49.232108844,想
49.586213152,起
49.957732426,了
50.311836735,她
52.078956916,她
52.401950113,的
52.723945578,挽
53.046961451,留
53.691950113,还
54.336961451,萦
54.659954649,绕
54.981950113,耳
55.304943311,旁
57.239954649,想
57.562947846,起
57.884943311,离
58.207959184,别
58.852947846,她
59.497959184,带
59.820952381,泪
59.981950113,的
60.142947846,脸
60.465963719,庞
62.400952381,你
62.723945578,忍
63.046961451,不
63.368956916,住
64.013945578,地
64.659954649,哭
64.981950113,出
65.304943311,声
65.626961451,响
66.271950113,我
66.594943311,多
66.917959184,想
67.239954649,回
67.562947846,到
67.884943311,家
68.207959184,乡
68.852947846,再
69.175963719,回
69.497959184,到
69.820952381,她
70.142947846,的
70.465963719,身
70.788956916,旁
71.433945578,看
71.755963719,她
72.078956916,的
72.400952381,温
72.723945578,柔
73.046961451,善
73.368956916,良
74.013945578,来
74.336961451,抚
74.659954649,慰
74.981950113,我
75.304943311,的
75.626961451,心
75.949954649,伤
76.594943311,就
76.917959184,让
77.239954649,我
77.562947846,回
77.884943311,到
78.207959184,家
78.530952381,乡
79.175963719,再
79.497959184,回
79.820952381,到
80.142947846,她
80.465963719,的
80.788956916,身
81.110952381,旁
81.755963719,让
82.078956916,她
82.400952381,的
82.723945578,温
83.046961451,柔
83.368956916,善
83.691950113,良
84.336961451,来
84.659954649,抚
84.981950113,慰
85.304943311,我
85.626961451,的
85.949954649,心
86.271950113,伤
