12.756984127,忘
13.191972789,了
13.626984127,是
14.060975057,怎
14.278979592,么
14.712970522,开
15.147981859,始
16.886984127,也
17.104988662,许
17.539977324,就
17.756984127,是
18.191972789,对
18.626984127,你
20.365986395,有
20.582970522,一
21.017981859,种
21.234988662,感
22.104988662,觉
26.669977324,忽
27.104988662,然
27.539977324,间
27.973990930,发
28.408979592,现
28.885714286,自
29.142857143,己
30.799977324,已
31.017981859,深
31.452970522,深
31.669977324,爱
32.104988662,上
32.539977324,你
34.278979592,你
34.495986395,真
34.930975057,的
35.144988662,很
35.582970522,简
36.057142857,单
40.582970522,爱
41.017981859,的
41.234988662,地
41.669977324,暗
42.104988662,天
42.539977324,黑
42.973990930,都
43.626984127,已
44.060975057,无
44.278979592,所
44.495986395,谓
47.539977324,是
47.973990930,是
48.191972789,非
49.278979592,无
49.930975057,法
50.147981859,抉
50.365986395,择
51.452970522,唔
51.702040816,噢
54.495986395,没
54.930975057,有
55.365986395,后
55.799977324,悔
56.017981859,为
56.452970522,爱
56.886984127,日
57.539977324,夜
57.973990930,去
58.191972789,跟
58.408979592,随
61.452970522,那
61.886984127,个
62.104988662,疯
62.756984127,狂
62.973990930,的
63.843990930,人
64.060975057,是
64.278979592,我
65.144988662,唔
65.361972789,哦
65.799977324,哦
67.539977324,I
69.278979592,lo
71.017981859,you
73.626984127,无
73.843990930,法
74.060975057,不
74.278979592,爱
74.712970522,你
74.930975057,ba
75.799977324,by
77.104988662,说
77.321972789,你
77.539977324,也
77.756984127,爱
77.973990930,我
79.060975057,唔
79.495986395,唔
81.452970522,I
83.191972789,lo
84.930975057,you
87.539977324,永
87.756984127,远
87.973990930,不
88.191972789,愿
88.626984127,意
88.843990930,ba
89.712970522,by
91.017981859,失
91.452970522,去
91.886984127,你
