21.176009070,爱
22.500000000,像
22.720997732,镜
23.381995465,子
23.602993197,里
24.043990930,自
24.706009070,己
26.029002268,的
26.250000000,脸
28.235011338,当
29.559002268,越
29.779002268,靠
30.440997732,近
30.661995465,越
31.102993197,看
31.765011338,不
33.088004535,完
33.309002268,全
34.411995465,本
34.852993197,以
35.073990930,为
35.735011338,是
35.956009070,苦
36.397006803,是
36.838004535,甜
37.720997732,心
37.940997732,甘
38.381995465,情
38.823990930,愿
41.029002268,无
41.470997732,悔
41.911995465,无
42.352993197,怨
43.897006803,当
44.118004535,风
44.559002268,景
45.000000000,看
45.881995465,一
46.323990930,遍
49.411995465,心
50.956009070,在
51.176009070,离
51.618004535,别
51.838004535,前
52.279002268,荡
52.720997732,起
54.265011338,秋
54.706009070,千
56.470997732,泪
57.793990930,只
58.015011338,能
58.676009070,转
58.897006803,身
59.338004535,后
60.000000000,说
61.323990930,抱
61.765011338,歉
62.647006803,初
63.088004535,见
63.529002268,走
63.970997732,到
64.190997732,了
64.631995465,再
65.073990930,见
65.956009070,回
66.176009070,到
66.618004535,原
67.059002268,点
69.265011338,曙
69.485011338,光
69.926009070,重
70.588004535,现
72.131995465,爱
72.352993197,凝
72.793990930,结
73.015011338,了
73.456009070,时
74.118004535,间
78.088004535,在
78.529002268,爱
78.970997732,的
79.411995465,回
80.735011338,归
80.956009070,线
81.618004535,又
82.059002268,期
82.500000000,待
82.940997732,会
84.265011338,相
84.485011338,见
85.147006803,天
85.588004535,会
86.029002268,晴
86.470997732,心
86.911995465,会
87.131995465,暖
88.015011338,阳
88.235011338,光
88.676009070,在
88.897006803,手
89.338004535,指
89.779002268,间
92.206009070,童
92.647006803,话
93.088004535,剧
93.529002268,情
94.852993197,上
95.073990930,演
95.735011338,在
96.176009070,某
96.618004535,天
97.059002268,再
97.500000000,一
97.940997732,次
98.381995465,遇
98.823990930,见
100.368004535,我
100.588004535,们
101.029002268,的
101.250000000,脸
101.690997732,一
102.131995465,如
102.573990930,从
102.793990930,前
103.897006803,没
104.118004535,变
