8.472970522,你
8.791950113,如
9.110952381,果
9.429954649,没
9.748956916,有
10.067959184,安
10.386961451,全
10.705963719,感
12.628571429,New Point
12.946938776,New Point
15.191836735,New Point
15.493877551,New Point
18.680952381,你
18.999954649,如
19.318956916,果
19.637959184,没
19.956961451,有
20.275963719,安
20.594965986,全
20.913968254,感
22.832653061,New Point
23.167346939,New Point
28.250952381,我
28.569954649,是
28.888956916,在
29.207959184,看
29.526961451,他
29.845963719,的
30.164965986,衬
30.483968254,衫
31.121950113,不
31.440952381,是
31.759954649,他
32.078956916,有
32.397959184,多
32.716961451,好
33.035963719,看
33.992970522,现
34.311950113,在
34.630952381,是
34.949954649,什
35.268956916,么
35.587959184,情
35.906961451,况
36.225963719,麻
36.544965986,烦
36.863968254,快
37.182970522,把
37.501950113,醋
37.820952381,喝
38.139954649,完
38.777959184,你
39.096961451,是
39.415963719,怀
39.734965986,疑
40.053968254,我
40.371950113,眼
40.690952381,光
41.328956916,还
41.647959184,是
41.966961451,怀
42.285963719,疑
42.604965986,你
42.923968254,长
43.242970522,相
44.199954649,每
44.359954649,个
44.518956916,男
44.837959184,的
45.156961451,你
45.475963719,都
45.794965986,抓
46.113968254,狂
46.432970522,那
46.751950113,我
47.070952381,爸
47.389954649,爸
47.708956916,怎
48.027959184,么
48.346961451,办
48.984965986,我
49.941950113,真
50.579954649,的
50.898956916,觉
51.217959184,得
51.536961451,非
51.855963719,常
52.174965986,哭
52.493968254,笑
52.812970522,不
53.131950113,得
54.088956916,你
55.045963719,有
55.683968254,疑
56.002970522,心
56.321950113,病
56.640952381,为
56.959954649,何
57.278956916,要
57.597959184,我
57.916961451,负
58.235963719,责
59.192970522,你
60.149954649,的
60.468956916,个
60.787959184,人
61.106961451,风
61.425963719,格
61.744965986,可
62.701950113,能
63.020952381,与
63.339954649,我
63.658956916,不
63.977959184,合
64.296961451,也
65.253968254,许
65.572970522,改
65.891950113,养
66.210952381,宠
66.529954649,物
66.848956916,你
67.167959184,会
67.486961451,变
67.805963719,得
68.124965986,更
68.443968254,快
68.762970522,乐
72.271950113,你
72.590952381,如
72.909954649,果
73.228956916,没
73.547959184,有
73.866961451,安
74.185963719,全
74.504965986,感
75.461950113,把
75.780952381,安
76.099954649,全
76.418956916,带
76.737959184,系
77.056961451,上
78.013968254,信
78.332947846,任
78.651950113,是
78.970952381,爱
79.289954649,情
79.608956916,最
79.927959184,佳
80.246961451,防
80.884965986,护
81.203968254,网
82.479954649,你
82.798956916,如
83.117959184,果
83.436961451,没
83.755963719,有
84.074965986,安
84.393968254,全
84.712970522,感
85.669954649,把
85.988956916,安
86.307959184,全
86.626961451,帽
86.945963719,戴
87.264965986,上
88.221950113,自
88.540952381,信
88.859954649,就
89.178956916,不
89.497959184,怕
89.816961451,有
90.135963719,人
90.454965986,跟
91.092970522,你
91.411950113,抢
92.049954649,YE
